"MATCH_NUM","NAME_OF_SCOUT","TEAM_NUM","ALLIANCE_COLOR","preGamePosition","preGameBallOnePosition","preGameBallTwoPosition","preGameBallThreePosition","ballOneAuto","ballTwoAuto","ballThreeAuto","autoHotGoalOne","autoHotGoalTwo","autoHotGoalThree","autoColorZone","allianceBallEndTime_checkbox","allianceBallEndTime","teleopInitPosition","highGoalShots_colored","highGoalScores_colored","highGoalShots_white","highGoalScores_white","highGoalShots_goalie","highGoalScores_goalie","lowGoalShots","lowGoalScores","trussThrowShots","trussThrowScores","trussCatchShots","trussCatchScores","passStarts","passRecvHuman","passRecvRobot","shotsBlocked","passesBlocked","fumbles","fumbleDescription","preferredPassStart","preferredPassEnd","caughtBallHuman","caughtBallRobots","collectedBall","pushed","throwsToHumanOverTruss","lineUpToLow","defense_inGoalie","defense_stopRobot","defense_stopGettingBall","robotSpeed","maneuvered","role_defense","role_shooter","role_assister","role_catcher","role_soloCycler","role_soloTrussCatcher","robotBreakage","breakDescription","matchComments"
65,"Izzy",706,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",10,"false",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","shooter","false","false","false","false","false","",""
65,"Adam",3054,"red",6,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",10,"red",0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,2,"","none","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","false","assister","false","false","false","false","",""
65,"Tyler",93,"red",5,"noBall","noBall","inCollector","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",8,"red",1,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",2,"maneuvered","false","shooter","assister","false","false","soloTrussCatcher","false","","Drivetrain problems"
65,"J",4320,"blue",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,"","none","false","caughtBallHuman","false","collectedBall","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Arm separated from the other wheels close to coming off collected completely disabled",4230
66,"Izzy",3061,"false",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","No show"
66,"J",1816,"blue",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",2,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,"Fell out","air","false","caughtBallHuman","false","false","false","false","false","false","false","false",0,"false","defense","false","false","false","false","false","false","",""
66,"Tyler",2499,"blue",3,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"blue",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"maneuvered","defense","false","false","false","false","false","false","","Good defense, push shooters"
66,"P naught",3840,"false",5,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",0,"false",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Take forever to line up for a shot"
66,"Adam",3692,"red",4,"noBall","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",95,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","none","false","caughtBallHuman","false","false","pushed","false","false","false","defense_stopRobot","false",2,"false","defense","false","false","false","false","false","false","",""
66,"Yasha",4011,"red",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Comm. ","Weak"
66,"Kim",3061,"false",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Not present. Gavin is acting as a human player, though. Sadness. "
66,"Tyler",2499,"blue",3,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"blue",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"maneuvered","defense","false","false","false","false","false","false","","Good defense, push shooters"
67,"Scouters bitch",3042,"red",6,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",26,"red",2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,"","ground","false","caughtBallHuman","false","false","false","false","false","false","defense_stopRobot","false",0,"false","false","shooter","assister","catcher","false","false","false","",""
67,"Tyler",3630,"red",4,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",5,"false",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"maneuvered","defense","false","assister","false","false","false","false","","Good defense "
67,"Yasha",3828,"red",5,"noBall","noBall","noBall","noBallOne","noBallTwo","highMake","false","false","false","autoColorZone","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",0,"false","false","false","false","false","false","false","false","","Was fed the ball 148 seconds... What"
67,"Adam",3102,"blue",3,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",6,"blue",3,1,0,0,0,0,1,1,2,2,0,0,0,3,0,0,0,0,"","air","false","caughtBallHuman","false","collectedBall","pushed","false","false","false","false","false",2,"maneuvered","false","shooter","false","false","soloCycler","false","false","",""
67,"Kim",4182,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",74,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Generally ineffective. Mostly harmless. "
67,"J",3300,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","defense","false","false","false","false","false","false",""," Bad range of motion"
68,"Dhipakkkkkkk",4181,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",14,"white",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"","ground","false","false","false","false","false","false","false","false","defense_stopRobot","false",2,"maneuvered","defense","false","assister","false","false","false","false","",""
68,"Dhipak",4181,"blue",6,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",8,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","false","false","false","false","false","","Defense only"
68,"Yasha",2472,"blue",2,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",30,"blue",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",1,"false","false","shooter","false","false","false","false","false","","Tried to catch and failed "
68,"Adam",4511,"red",6,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",18,"red",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,"","ground","false","caughtBallHuman","false","false","pushed","false","false","false","defense_stopRobot","false",2,"false","defense","false","assister","false","false","false","false","",""
68,"J",4009,"red",5,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","autoColorZone","on",0,"red",5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"","none","false","false","false","collectedBall","pushed","false","false","false","defense_stopRobot","false",2,"maneuvered","defense","shooter","false","false","false","false","false","",""
68,"Kim",3788,"red",4,"inFrontOfBot","noBall","noBall","lowMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",113,"red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","defense","false","false","false","false","false","robotBreakage","Small arm broke off. Left on field. ","Poor robot, non-aggressive driver. "
69,";)",2052,"blue",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",25,"false",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,"","ground","false","false","false","false","false","false","lineUpToLow","false","false","false",0,"false","defense","shooter","assister","false","false","false","false","",""
69,"Yasha",3294,"blue",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"false",0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,"Unreliable from human player ","ground","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","assister","false","false","false","false","",""
69,"J",5290,"red",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",2,"maneuvered","defense","false","false","false","false","false","false","",""
69,"Adam",3018,"blue",3,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",21,"blue",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","false","false","lineUpToLow","false","defense_stopRobot","false",2,"false","defense","shooter","false","false","false","false","false","",""
69,"Winky face",3755,"red",3,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",5,"red",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","shooter","false","false","false","false","false","","Collects well but cant shoot well"
69,"Kim",3740,"red",6,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","false","false","false","false","false","","Bad"
69,"Kim",3740,"red",6,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",0,"false","defense","false","false","false","false","false","false","","Bad"
70,"I forget",5340,"blue",3,"inCollector","noBall","noBall","lowMiss","noBallTwo","noBallThree","false","false","false","false","false","","false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","false","false",0,"false","defense","false","false","false","false","false","false","",""
70,"J",2169,"blue",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",133,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Stopped moving",""
70,"Yasha",706,"red",6,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",35,"false",5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Ball wobbles ","ground","false","false","false","false","false","false","lineUpToLow","false","false","false",2,"maneuvered","false","shooter","assister","false","false","false","false","","Damn "
70,"Adam",1714,"red",6,"inCollector","behindBot","noBall","highMake","noShot","noBallThree","false","false","false","autoColorZone","on",0,"false",2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,"","none","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","shooter","false","false","false","soloTrussCatcher","false","",""
70,"Kim",3313,"red",4,"inFrontOfBot","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",1,1,0,0,0,0,2,2,1,1,0,0,1,0,2,0,0,0,"","both","false","caughtBallHuman","caughtBallRobots","false","pushed","throwsToHumanOverTruss","false","false","false","false",0,"maneuvered","defense","shooter","assister","false","false","false","false","","Wheeeeeeeeeeee...you know what they are"
25,"Wtf",3871,"blue",1,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","","Pretty bad"
25,"Yasha",3630,"red",5,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",4,"blue",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","collectedBall","pushed","false","false","false","defense_stopRobot","false",1,"false","false","false","false","false","false","false","false","","Bumpers coming off"
25,"J",5340,"blue",3,"inCollector","noBall","noBall","lowMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",72,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",2,"maneuvered","defense","false","false","false","false","false","false","",""
25,"Dhipak",4054,"red",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",7,"red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","false","","Did nothing except block once"
25,"Kim",3054,"red",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","defense_stopGettingBall",0,"false","defense","false","false","false","false","false","false","","Decent defender against mid-tier teams. "
25,"Adam",3018,"red",6,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",19,"red",3,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,"","none","false","caughtBallHuman","false","collectedBall","false","false","lineUpToLow","false","false","false",2,"false","false","shooter","false","false","false","false","false","","Deny scoring by denying access to edge of low goal"
71,"Bridget",2499,"blue",1,"noBall","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","false","on",37,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","false","false","false","robotBreakage","Shooter bent after attaching to another robot",""
71,"Mocky",2177,"blue",4,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",29,"blue",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","shooter","false","false","soloCycler","soloTrussCatcher","false","",""
71,"Crazy socks",4054,"blue",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","false",3,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"false","false","false","false","false","false","false","robotBreakage","Lost communication. Stopped moving","Had a receiver. Didnt do anything, bad blocker"
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Brandon",4207,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",29,"red",0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,"","air","false","caughtBallHuman","false","false","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","catcher","false","false","false","",""
71,"Brandon",4207,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",29,"red",0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,"","air","false","caughtBallHuman","false","false","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","catcher","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Brandon",4207,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",29,"red",0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,"","air","false","caughtBallHuman","false","false","false","false","false","false","defense_stopRobot","false",1,"false","defense","false","false","catcher","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Avi",3297,"red",5,"inCollector","noBall","noBall","noShot","noBallTwo","noBallThree","false","false","false","autoColorZone","on",14,"red",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","defense_stopRobot","false",1,"maneuvered","defense","false","false","false","false","false","false","",""
71,"Dhipak",2499,"blue",6,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","autoColorZone","on",15,"blue",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",1,"false","false","shooter","false","false","false","false","false","","Shooter arms easily hook on to other bots"
72,"Avi",3061,"red",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",0,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","pushed","false","false","false","false","false",3,"false","defense","shooter","assister","false","false","false","false","",""
72,"Bredge",4230,"blue",2,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",17,"false",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","I got distracted.... We kicked ass"
72,"Micky",3277,"blue",4,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",119,"blue",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",2,"maneuvered","false","false","false","false","false","false","false","",""
72,"Dhipak",3277,"blue",6,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","autoColorZone","on",4,"blue",0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,"","ground","false","false","false","collectedBall","false","false","false","false","false","false",2,"false","false","shooter","assister","false","false","false","false","",""
72,"Meg ",4818,"blue",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","autoHotGoalOne","false","false","false","on",10,"blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","none","false","false","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","false","","Annie kicked and pushed its ass. Could not do anything"
73,"Bridget",3122,"red",2,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","on",11,"false",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"","air","false","caughtBallHuman","false","false","false","false","false","false","false","false",0,"false","false","false","false","false","false","false","robotBreakage","Collector is fucked",""
72,"Brandon",3042,"red",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",14,"red",0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,"","ground","false","false","caughtBallRobots","false","false","false","false","false","false","false",2,"false","false","false","assister","false","false","false","false","","Forgot to scout. Oops"
72,"Brandon",3042,"red",1,"inCollector","noBall","noBall","highMake","noBallTwo","noBallThree","false","false","false","false","on",14,"red",0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,"","ground","false","false","caughtBallRobots","false","false","false","false","false","false","false",2,"false","false","false","assister","false","false","false","false","","Forgot to scout. Oops"
73,"Meg ",3828,"blue",3,"noBall","noBall","noBall","noBallOne","noBallTwo","noBallThree","false","false","false","false","false",0,"white",0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","lineUpToLow","false","false","false",2,"false","false","shooter","false","catcher","false","false","false","","Can catch from over truss sometimes"
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
73,"Micky",3883,"red",1,"inCollector","noBall","noBall","highMiss","noBallTwo","noBallThree","false","false","false","autoColorZone","on",0,"red",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","ground","false","false","false","false","false","false","false","false","false","false",2,"false","false","false","false","false","false","false","false","",""
